9.999810647092884919e-01,1.893529071151235548e-05
9.737974971565565019e-01,2.620250284344344607e-02
3.121693406479970623e-01,6.878306593520029377e-01
9.984704107478008517e-01,1.529589252199194289e-03
9.999998246910578592e-01,1.753089421463308441e-07
1.788486518252412338e-01,8.211513481747587662e-01
9.999976913119796862e-01,2.308688020276384495e-06
9.999965177039045194e-01,3.482296095455674520e-06
9.999633210453896526e-01,3.667895461031055545e-05
9.999928407935843033e-01,7.159206415660824692e-06
1.535507436186356323e-02,9.846449256381364368e-01
9.998745648684586040e-01,1.254351315414165067e-04
9.999976028977740627e-01,2.397102225985016112e-06
9.991588444433187055e-01,8.411555566812466784e-04
9.999999970968196372e-01,2.903180408890294055e-09
9.999999997595646617e-01,2.404352965483187679e-10
9.999999981304896757e-01,1.869510343957788282e-09
9.999992039254232967e-01,7.960745767212461031e-07
9.999896792950505597e-01,1.032070494949115225e-05
7.627236384599085373e-01,2.372763615400914905e-01
9.999998273169122820e-01,1.726830876901338943e-07
9.425701309366532055e-01,5.742986906334673902e-02
9.999984346210095687e-01,1.565378990397113075e-06
9.994206078450117436e-01,5.793921549882290363e-04
3.154987090898220270e-02,9.684501290910177973e-01
9.999994817964037441e-01,5.182035963066513275e-07
9.999989812965924818e-01,1.018703407469132223e-06
9.999959198922493409e-01,4.080107750710215596e-06
8.932655168073354579e-01,1.067344831926645837e-01
8.715830932217181193e-01,1.284169067782819085e-01
9.985449909673286273e-01,1.455009032671389195e-03
9.997554639772469054e-01,2.445360227531010572e-04
9.999999930100793577e-01,6.989920667185400587e-09
9.999630753772960068e-01,3.692462270397444486e-05
9.999999970921774617e-01,2.907822506344733756e-09
9.906230622142030429e-01,9.376937785796976219e-03
9.999964900342399599e-01,3.509965760049783675e-06
9.996682502884882693e-01,3.317497115117250782e-04
9.986283649020052389e-01,1.371635097994773492e-03
9.995910018477559555e-01,4.089981522440005448e-04
9.916815792360835768e-01,8.318420763916450911e-03
9.999918123419175853e-01,8.187658082370768940e-06
1.266844949236345386e-03,9.987331550507636546e-01
9.968433429322235417e-01,3.156657067776443525e-03
9.999061643537204835e-01,9.383564627952396841e-05
9.999999878308131196e-01,1.216918691960199974e-08
9.999994275705574864e-01,5.724294424599665103e-07
9.999844252410744483e-01,1.557475892554018628e-05
9.999999931008271004e-01,6.899172932708974623e-09
9.999296760681590790e-01,7.032393184087115949e-05
9.978978797172461945e-01,2.102120282753857511e-03
9.999571553181105799e-01,4.284468188938838387e-05
9.466672565009460749e-01,5.333274349905396672e-02
9.999639328371758840e-01,3.606716282415244122e-05
9.983614907693807439e-01,1.638509230619251359e-03
9.715402186857885480e-01,2.845978131421143462e-02
9.971632568636387139e-01,2.836743136361332459e-03
5.928825932261101439e-01,4.071174067738899116e-01
9.999999897487288347e-01,1.025127121921933047e-08
9.997477867872739399e-01,2.522132127260562177e-04
9.999999999928707028e-01,7.129248666559009370e-12
9.999416741259145036e-01,5.832587408554098211e-05
9.999999963708370299e-01,3.629162988773508896e-09
9.999934889663371074e-01,6.511033662931479095e-06
5.706315612526136061e-02,9.429368438747386394e-01
9.999766334554065494e-01,2.336654459349469954e-05
9.799992221088060784e-01,2.000077789119389035e-02
1.084754996194150500e-01,8.915245003805849500e-01
9.999997835575201721e-01,2.164424798470980271e-07
9.999998978030653074e-01,1.021969346600405615e-07
9.997209693929226537e-01,2.790306070773717066e-04
9.999623718575570974e-01,3.762814244292887094e-05
9.999384579385223182e-01,6.154206147767088289e-05
9.996126420225917020e-01,3.873579774082706504e-04
9.998413341299275947e-01,1.586658700723800829e-04
5.860851475924758747e-01,4.139148524075241253e-01
2.930868325577196121e-02,9.706913167442280388e-01
5.871885040964500702e-01,4.128114959035499298e-01
9.999999106472203803e-01,8.935277961431783004e-08
9.999862274062388812e-01,1.377259376109048746e-05
9.991494955031205993e-01,8.505044968794302608e-04
9.992626933728795402e-01,7.373066271205116259e-04
9.999998723415202129e-01,1.276584797662661401e-07
9.999999009562526853e-01,9.904374733438546515e-08
9.968096931510971315e-01,3.190306848902863760e-03
9.999995405208909061e-01,4.594791091339349469e-07
9.999999987707923754e-01,1.229207658609749124e-09
9.999836963863225625e-01,1.630361367749284148e-05
9.925449206967601468e-01,7.455079303239849770e-03
6.299801959994550948e-01,3.700198040005449607e-01
9.999999981390109705e-01,1.860988999625513513e-09
2.465753977579199230e-03,9.975342460224208008e-01
9.999989395788314583e-01,1.060421168540530863e-06
9.998542114594495267e-01,1.457885405504415058e-04
9.954266784951388836e-01,4.573321504861110366e-03
9.987474118640040643e-01,1.252588135995958861e-03
9.988255477994145703e-01,1.174452200585405582e-03
9.999916816080506310e-01,8.318391949408014254e-06
9.999998648888441810e-01,1.351111558001644746e-07
9.843713369473167107e-01,1.562866305268325803e-02
9.999991640063995435e-01,8.359936004015233621e-07
3.781654658430344540e-02,9.621834534156965546e-01
2.425954222937121152e-03,9.975740457770628788e-01
9.999999999008271079e-01,9.917283898185938224e-11
9.999996147695332516e-01,3.852304667852957983e-07
9.261111963617143505e-01,7.388880363828566333e-02
9.999795866951506351e-01,2.041330484937419796e-05
3.516525071134424252e-09,9.999999964834749289e-01
9.995816736664262514e-01,4.183263335737862207e-04
9.999996981066660018e-01,3.018933339858688263e-07
9.996853606230884370e-01,3.146393769115979279e-04
1.540436380080945078e-02,9.845956361991905492e-01
3.720392898948321481e-03,9.962796071010516785e-01
2.160705733761703051e-03,9.978392942662382969e-01
9.998405278998424572e-01,1.594721001575533060e-04
9.999998178821311035e-01,1.821178688545946098e-07
9.991887691264211835e-01,8.112308735788525092e-04
9.998304724281913414e-01,1.695275718087034869e-04
9.960591632665600770e-01,3.940836733439916084e-03
1.269404398756890373e-02,9.873059560124310963e-01
9.998525897817358565e-01,1.474102182641945868e-04
9.999982297358791516e-01,1.770264120902254507e-06
9.999739798130866664e-01,2.602018691335273733e-05
2.275513993096334175e-04,9.997724486006903666e-01
5.213983207745029880e-01,4.786016792254969565e-01
9.812991766218505107e-01,1.870082337814951354e-02
3.340812473484611189e-05,9.999665918752651539e-01
9.999991956989470188e-01,8.043010530322572154e-07
8.919346646185013494e-01,1.080653353814986506e-01
9.999999973113888885e-01,2.688611059018130048e-09
1.729979625045452440e-01,8.270020374954547560e-01
9.847207815504921413e-01,1.527921844950786215e-02
6.243174185692614842e-01,3.756825814307385714e-01
