9.999746922356973489e-01,2.530776430248355636e-05
9.814116823944409873e-01,1.858831760555898494e-02
8.515197427500242888e-01,1.484802572499757389e-01
9.989882555735251080e-01,1.011744426474869493e-03
9.999993269276751251e-01,6.730723248174101313e-07
3.500264697534903324e-01,6.499735302465096121e-01
9.999925985203218515e-01,7.401479678213981238e-06
9.999975353313813597e-01,2.464668618667565905e-06
9.999088262976640884e-01,9.117370233596322102e-05
9.999875166032023976e-01,1.248339679766113708e-05
1.797888575000836375e-01,8.202111424999164457e-01
9.998571995285279179e-01,1.428004714720084898e-04
9.999968262776109951e-01,3.173722389161607114e-06
9.977711299810917422e-01,2.228870018908274235e-03
9.999998999999901717e-01,1.000000099473604149e-07
9.999998999999901717e-01,1.000000099473604149e-07
9.999998999999901717e-01,1.000000099473604149e-07
9.999993001539745352e-01,6.998460255278276714e-07
9.999153435945963286e-01,8.465640540372524909e-05
8.808165283723604633e-01,1.191834716276396061e-01
9.999998177262281462e-01,1.822737718817812808e-07
9.900812663055552632e-01,9.918733694444667459e-03
9.999924441049706791e-01,7.555895029282163208e-06
9.978783293730474346e-01,2.121670626952619140e-03
8.976423239913938756e-01,1.023576760086060272e-01
9.999982646993620383e-01,1.735300638051743250e-06
9.999980173729586808e-01,1.982627041337847164e-06
9.999678032367744773e-01,3.219676322557729668e-05
9.918939657677409150e-01,8.106034232259128405e-03
9.346129099068385404e-01,6.538709009316115428e-02
9.989256818451187625e-01,1.074318154881108694e-03
9.990469319303377782e-01,9.530680696622930272e-04
9.999998999999901717e-01,1.000000099473604149e-07
9.998408327195068557e-01,1.591672804932061248e-04
9.999998999999901717e-01,1.000000099473604149e-07
9.986114276857787075e-01,1.388572314221159969e-03
9.999900294719626936e-01,9.970528037304966204e-06
9.998956001977962194e-01,1.043998022036437509e-04
9.994959506058797016e-01,5.040493941204066781e-04
9.989148089396482355e-01,1.085191060351844289e-03
9.907667922996773457e-01,9.233207700322687214e-03
9.999996372794651700e-01,3.627205349454907199e-07
3.742276534849209996e-02,9.625772346515077960e-01
9.971212612496332950e-01,2.878738750366861571e-03
9.996325558154813828e-01,3.674441845186298414e-04
9.999998999999901717e-01,1.000000099473604149e-07
9.999971790674906380e-01,2.820932509475024591e-06
9.999385932167899060e-01,6.140678320999508333e-05
9.999998999999901717e-01,1.000000099473604149e-07
9.998464112238264478e-01,1.535887761736117320e-04
9.994426032646865909e-01,5.573967353134657568e-04
9.997799859355293028e-01,2.200140644707037707e-04
9.928514200493709918e-01,7.148579950628983042e-03
9.999735053869318602e-01,2.649461306817350872e-05
9.967431494073563103e-01,3.256850592643567837e-03
7.864815060815069092e-01,2.135184939184933128e-01
9.947349567974684836e-01,5.265043202531454782e-03
8.101260830286611814e-01,1.898739169713388464e-01
9.999998999999901717e-01,1.000000099473604149e-07
9.999289655085307205e-01,7.103449146935758606e-05
9.999998999999901717e-01,1.000000099473604149e-07
9.998724406039991575e-01,1.275593960009007615e-04
9.999998999999901717e-01,1.000000099473604149e-07
9.999747318149616593e-01,2.526818503849089699e-05
3.281085245913151205e-01,6.718914754086847685e-01
9.999557514792176693e-01,4.424852078240472944e-05
9.769958642811992222e-01,2.300413571880071534e-02
9.990464587912646355e-01,9.535412087354786870e-04
9.999995440101102639e-01,4.559898898285131706e-07
9.999998517649391072e-01,1.482350608839852455e-07
9.990980621108003223e-01,9.019378891995884261e-04
9.998576384973449915e-01,1.423615026550144823e-04
9.999136459312378822e-01,8.635406876200094235e-05
9.992662642523153504e-01,7.337357476846371931e-04
9.999474680950007910e-01,5.253190499915125737e-05
9.088085458221799584e-01,9.119145417782004159e-02
8.166148622640273524e-01,1.833851377359725643e-01
6.628008500206339360e-01,3.371991499793660640e-01
9.999997964557910679e-01,2.035442090619917240e-07
9.999689474622041052e-01,3.105253779576931639e-05
9.984801709901716116e-01,1.519829009828290410e-03
9.998827807971587545e-01,1.172192028411953143e-04
9.999998999999901717e-01,1.000000099473604149e-07
9.999997689286784786e-01,2.310713216246242420e-07
9.945593432815705848e-01,5.440656718429463801e-03
9.999998999999901717e-01,1.000000099473604149e-07
9.999998999999901717e-01,1.000000099473604149e-07
9.999652958658891144e-01,3.470413411081755596e-05
9.834538076486674107e-01,1.654619235133276620e-02
7.992644444663346004e-01,2.007355555336652608e-01
9.999998999999901717e-01,1.000000099473604149e-07
3.337719436394409045e-01,6.662280563605591510e-01
9.999982676047310948e-01,1.732395268801498906e-06
9.995521499236628138e-01,4.478500763370598997e-04
9.953605911928553596e-01,4.639408807144460023e-03
9.992848026616084622e-01,7.151973383915718064e-04
9.982027652708747034e-01,1.797234729125355345e-03
9.999848037266035883e-01,1.519627339634369901e-05
9.999997610392977743e-01,2.389607021513818565e-07
9.978324871041024391e-01,2.167512895897609482e-03
9.999950335527815204e-01,4.966447218405831669e-06
3.885410911588286220e-01,6.114589088411714890e-01
1.874351682997816779e-02,9.812564831700216761e-01
9.999998999999901717e-01,1.000000099473604149e-07
9.999985866033137549e-01,1.413396686294035562e-06
9.996805771320391720e-01,3.194228679607877481e-04
9.999787184542301421e-01,2.128154576968365955e-05
5.315225155042634164e-13,9.999999999994684252e-01
9.994047837478475804e-01,5.952162521524648978e-04
9.999996279911944619e-01,3.720088057055915345e-07
9.996225038610830893e-01,3.774961389169066294e-04
1.233420165061449442e-01,8.766579834938550420e-01
6.047071459862436715e-02,9.395292854013758133e-01
2.707219888344510050e-02,9.729278011165547468e-01
9.995084830307076063e-01,4.915169692923032152e-04
9.999993177871457917e-01,6.822128542153121179e-07
9.982633345075710984e-01,1.736665492428947962e-03
9.998400001124788661e-01,1.599998875210253925e-04
9.982616006103171014e-01,1.738399389682871539e-03
1.522416106962782290e-01,8.477583893037216045e-01
9.997668384273811215e-01,2.331615726189179797e-04
9.999968022149416935e-01,3.197785058341415174e-06
9.999875258118731125e-01,1.247418812696207893e-05
2.564551953312789456e-02,9.743544804668720083e-01
9.974183091168544735e-01,2.581690883145388183e-03
9.946395299497499121e-01,5.360470050250141713e-03
4.525895679210772092e-03,9.954741043207890883e-01
9.999990692347483501e-01,9.307652517730355079e-07
9.109664376283226339e-01,8.903356237167722731e-02
9.999998999999901717e-01,1.000000099473604149e-07
5.756882494403920969e-01,4.243117505596077366e-01
9.974377430982493964e-01,2.562256901750669530e-03
9.046066589650390011e-01,9.539334103496083239e-02
